1	2008-11-30T22:30:12Z    39.633321       -105.317215     ee8b88dea22411
6	2008-12-30T15:30:08Z    46.522621       14.849618       58e12bc0d67e11
6	2009-07-08T22:50:21Z	41.970634	-87.760892	8c61ead4ba3611dd87d5003048c0801e
6	2009-07-06T16:48:03Z	41.927906	-87.705089	fb75c3eeebcf11dd884e003048c0801e
6	2009-07-06T02:58:54Z	41.928663	-87.705783	c9ac7a3ab64911dd9de1003048c10834
6	2009-07-01T23:08:04Z	41.928663	-87.705783	c9ac7a3ab64911dd9de1003048c10834
6	2009-07-01T14:12:21Z	41.927906	-87.705089	fb75c3eeebcf11dd884e003048c0801e
6	2009-06-30T00:04:33Z	41.928663	-87.705783	c9ac7a3ab64911dd9de1003048c10834
6	2009-06-24T19:16:00Z	41.927906	-87.705089	fb75c3eeebcf11dd884e003048c0801e
6	2009-06-24T18:41:15Z	41.927906	-87.705089	fb75c3eeebcf11dd884e003048c0801e
6	2009-06-15T21:07:46Z	41.867611	-87.613907	9ad07aec393c11de8f99003048c0801e
11	2009-08-17T17:34:48Z	37.520504	-122.276075	edbda62a449111deb7e8003048c10834
11	2009-08-17T09:18:19Z	37.377147	-122.028834	dc91f86b13411dd9959003048c0801e
11	2009-08-17T06:20:14Z	37.377147	-122.028834	dc91f86b13411dd9959003048c0801e
11	2009-08-16T09:01:41Z	37.377147	-122.028834	dc91f86b13411dd9959003048c0801e
11	2009-08-16T07:04:31Z	37.335195	-121.888249	6488b74cf26a11dda16a003048c10834
11	2009-08-16T05:52:39Z	37.335291	-121.88708	e6394ce69fe711dd836a003048c10834
11	2009-08-16T04:55:02Z	37.335291	-121.88708	e6394ce69fe711dd836a003048c10834
11	2009-08-16T04:30:11Z	37.335291	-121.88708	e6394ce69fe711dd836a003048c10834
11	2009-08-16T03:56:44Z	37.335291	-121.88708	e6394ce69fe711dd836a003048c10834
11	2009-08-16T03:53:16Z	37.335291	-121.88708	e6394ce69fe711dd836a003048c10834
11	2009-08-15T04:14:57Z	37.25704	-122.034226	a6322e7ecfd011ddaf82003048c10834
11	2009-08-15T02:00:24Z	37.44333	-122.164258	59aec1869fb311dda9e2003048c0801e
11	2009-08-15T01:56:41Z	37.500389	-122.251914	512f03b4893611deb624003048c10834
11	2009-08-15T01:42:40Z	37.567568	-122.324588	8825d9ecb5f111dd8046003048c0801e
11	2009-08-15T01:21:48Z	37.579738	-122.345601	51e17fb00d2d11de8df0003048c10834
11	2009-08-14T21:00:20Z	37.578379	-122.347524	137e9ef8a48a11dd8755003048c10834
11	2009-08-14T20:03:59Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-14T17:25:56Z	37.377589	-122.030116	fd8eacc4b1cb11dda7fc003048c10834
11	2009-08-14T01:56:49Z	37.579738	-122.345601	51e17fb00d2d11de8df0003048c10834
11	2009-08-14T00:59:20Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-14T00:58:22Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-14T00:57:21Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-13T20:56:09Z	37.578379	-122.347524	137e9ef8a48a11dd8755003048c10834
11	2009-08-13T20:55:55Z	37.578379	-122.347524	137e9ef8a48a11dd8755003048c10834
11	2009-08-13T18:40:22Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-13T16:50:16Z	37.377589	-122.030116	fd8eacc4b1cb11dda7fc003048c10834
11	2009-08-13T04:34:21Z	37.263723	-121.919373	54fd30e0e4f111ddb592003048c0801e
11	2009-08-13T03:54:36Z	37.263723	-121.919373	54fd30e0e4f111ddb592003048c0801e
11	2009-08-12T19:34:53Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-12T19:06:28Z	37.395997	-122.013188	d7ff6302876a11de9cc2003048c0801e
11	2009-08-12T18:44:31Z	37.335249	-121.995804	b98a79c6e72d11ddb29a003048c0801e
11	2009-08-12T18:14:22Z	37.335249	-121.995804	b98a79c6e72d11ddb29a003048c0801e
11	2009-08-12T17:38:00Z	37.335249	-121.995804	b98a79c6e72d11ddb29a003048c0801e
11	2009-08-12T06:03:17Z	37.099205	-121.857611	699b4d7686fd11dea4e2003048c10834
11	2009-08-12T02:25:18Z	37.377147	-122.028834	dc91f86b13411dd9959003048c0801e
11	2009-08-11T21:02:22Z	37.577728	-122.348094	2c7d977ed77a11ddaa48003048c0801e
11	2009-08-11T20:54:27Z	37.577728	-122.348094	2c7d977ed77a11ddaa48003048c0801e
11	2009-08-11T19:56:00Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-11T19:55:47Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-11T17:15:51Z	37.454671	-122.182532	6e62cbd00f2111de97dd003048c10834
11	2009-08-11T01:55:09Z	37.507291	-122.260142	710a880156111de85a6003048c0801e
11	2009-08-10T18:45:21Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-10T17:24:18Z	37.485412	-122.231957	4163550a2a4711debd03003048c10834
11	2009-08-09T05:16:18Z	36.975106	-122.027737	63247184849b11de9214003048c0801e
11	2009-08-08T06:09:24Z	37.272665	-121.937946	98d1ee8c83d911de9df1003048c0801e
11	2009-08-08T00:40:28Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-07T03:31:48Z	37.377147	-122.028834	dc91f86b13411dd9959003048c0801e
11	2009-08-06T21:35:09Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-06T21:34:34Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-06T04:04:22Z	37.263723	-121.919373	54fd30e0e4f111ddb592003048c0801e
11	2009-08-05T18:12:50Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-05T02:27:48Z	37.377147	-122.028834	dc91f86b13411dd9959003048c0801e
11	2009-08-05T02:05:37Z	37.428945	-122.142694	54236fd61d4511dea4d0003048c10834
11	2009-08-04T22:24:57Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-03T18:13:12Z	37.580304	-122.343679	8fde23d6245c11debf73003048c0801e
11	2009-08-02T23:59:23Z	37.377147	-122.028834	dc91f86b13411dd9959003048c0801e
11	2009-08-01T23:26:22Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T23:12:18Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T22:50:52Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T21:44:36Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T20:57:11Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T19:38:18Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T19:10:47Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T18:58:18Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T18:52:25Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T18:51:12Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T17:20:22Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T17:17:58Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T16:39:09Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T16:24:06Z	37.388107	-121.977006	d7b367547e3c11de917c003048c10834
11	2009-08-01T16:04:07Z	37.388274	-122.030291	2d152d02603f11de93ca003048c10834
12	2008-08-15T19:14:34Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-13T05:32:35Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-13T05:27:37Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-13T05:26:51Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-13T05:26:46Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-13T05:26:25Z	39.748264	-105.003896	511a418e72591eb7e33f703f04c3fa16df6c90bd
12	2008-08-11T23:49:03Z	39.748264	-105.003896	511a418e72591eb7e33f703f04c3fa16df6c90bd
12	2008-08-11T23:48:21Z	39.748264	-105.003896	511a418e72591eb7e33f703f04c3fa16df6c90bd
12	2008-08-09T05:16:49Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-09T02:48:08Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-08T15:25:46Z	39.780142	-105.056351	9832985cde2fd13746f6acdf29cc751b5db9b5db
12	2008-08-08T15:24:55Z	39.780142	-105.056351	9832985cde2fd13746f6acdf29cc751b5db9b5db
12	2008-08-08T15:22:15Z	39.780142	-105.056351	9832985cde2fd13746f6acdf29cc751b5db9b5db
12	2008-08-08T15:19:33Z	39.780142	-105.056351	9832985cde2fd13746f6acdf29cc751b5db9b5db
12	2008-08-08T05:58:13Z	39.780142	-105.056351	9832985cde2fd13746f6acdf29cc751b5db9b5db
12	2008-08-08T05:57:24Z	39.780142	-105.056351	9832985cde2fd13746f6acdf29cc751b5db9b5db
12	2008-08-08T04:43:30Z	39.780142	-105.056351	9832985cde2fd13746f6acdf29cc751b5db9b5db
12	2008-08-05T18:13:48Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-05T01:44:21Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-05T01:41:48Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-04T21:50:22Z	39.769291	-105.10966	7e8b09914d98edbf673dd74b12efa93d22a18712
12	2008-08-03T22:37:37Z	39.769291	-105.10966	7e8b09914d98edbf673dd74b12efa93d22a18712
12	2008-08-02T03:44:08Z	39.713717	-104.987136	493e3fa6ca563d2e0046e8b1641758d943ffe055
12	2008-08-01T23:45:42Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-01T04:52:45Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-08-01T01:46:17Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-07-31T06:56:13Z	39.739154	-104.984703	ee8b1d0ea22411ddb074dbd65f1665cf
12	2008-07-30T20:23:15Z	39.752467	-104.998193	82856e20804821fd44be14c0b0c07f2d67970849
12	2008-07-30T20:22:19Z	39.752467	-104.998193	82856e20804821fd44be14c0b0c07f2d67970849
12	2008-07-30T16:03:16Z	39.748264	-105.003896	511a418e72591eb7e33f703f04c3fa16df6c90bd
16	2009-06-23T21:14:06Z	37.333934	-121.888182	76df61da3ffd11de975c003048c0801e
16	2009-06-23T19:21:02Z	37.33644	-121.890003	90b153d011b211dea592003048c10834
16	2009-06-23T05:58:08Z	37.393233	-122.079155	bfb0a5fc169211dea15f003048c10834
16	2009-06-23T05:19:12Z	37.393789	-122.078926	d27eb0708cef11ddbbea0030487eb504
16	2009-06-23T05:16:45Z	37.393789	-122.078926	d27eb0708cef11ddbbea0030487eb504
16	2009-06-23T03:14:06Z	37.446274	-122.161178	63e46a80ccc111dd8153003048c10834
16	2009-06-22T23:18:12Z	37.33644	-121.890003	90b153d011b211dea592003048c10834
16	2009-06-22T20:46:33Z	37.336871	-121.890152	a1ff892c463c11deb960003048c0801e
16	2009-06-22T04:35:18Z	37.394216	-122.078876	a49eee90878b11dd9035003048c0801e
16	2009-06-22T01:27:38Z	36.964226	-122.018634	949698c4785c11dd8a1e0030487eb504
16	2009-06-22T00:51:41Z	36.964065	-121.965135	a54962c65ebd11debd02003048c10834
16	2009-06-21T23:54:21Z	36.976331	-122.026817	b40546de5eb511de8608003048c0801e
16	2009-06-21T21:32:00Z	36.976053	-122.026521	fd96cc2addd511dd984f003048c10834
16	2009-06-21T00:44:58Z	37.325095	-121.942508	5cf4a3ec5df411deb4c2003048c0801e
16	2009-06-20T23:54:26Z	37.287428	-121.945055	6f83bef65dec11de9f6f003048c10834
16	2009-06-20T23:53:33Z	37.287043	-121.940694	a5dfa6d65de711dea8f0003048c0801e
16	2009-06-20T23:38:34Z	37.287043	-121.940694	a5dfa6d65de711dea8f0003048c0801e
16	2009-06-20T22:33:34Z	37.287327	-121.946488	18c7bbb0b37d79cf30270cf9845d22d16a06969f
16	2009-06-20T22:13:35Z	37.287327	-121.946488	18c7bbb0b37d79cf30270cf9845d22d16a06969f
16	2009-06-20T03:30:44Z	37.334131	-121.889603	8f2c4165d4211de9ee1003048c0801e
16	2009-06-19T21:07:33Z	37.33339	-121.88835	ea3fc2e6cfe611dd87a8003048c10834
16	2009-06-18T23:51:42Z	37.33644	-121.890003	90b153d011b211dea592003048c10834
16	2009-06-18T21:08:06Z	37.331684	-122.030607	bc4c05865c4311dea1c1003048c10834
16	2009-06-18T18:23:39Z	37.33644	-121.890003	90b153d011b211dea592003048c10834
16	2009-06-18T07:37:09Z	37.444967	-122.161772	495411cabeac11ddbbcf003048c10834
16	2009-06-18T06:40:12Z	37.444868	-122.161451	729ba8482bb411de9117003048c10834
37	2009-06-14T22:54:28Z	39.753369	-105.219851	f963dcdab43e11dda542003048c0801e
37	2009-06-14T22:50:36Z	39.753369	-105.219851	f963dcdab43e11dda542003048c0801e
37	2009-06-14T16:07:30Z	39.723452	-105.208967	15a7e9c24b5711de98c0003048c0801e
37	2009-06-13T23:32:47Z	39.74208	-105.190324	af5d029fec4f2f9761e983723013bec05bb31bfa
37	2009-06-13T03:23:13Z	39.723452	-105.208967	15a7e9c24b5711de98c0003048c0801e
37	2009-06-13T01:16:27Z	39.594687	-104.986751	47bf4408973b11dd8f1c003048c10834
37	2009-06-12T22:32:12Z	39.878664	-104.682105	e12721ce84e911dd8019003048c0801e
37	2009-06-12T22:27:50Z	39.878664	-104.682105	e12721ce84e911dd8019003048c0801e
37	2009-06-12T20:02:21Z	32.899117	-97.048261	b96f12488c211ddb5dc003048c0801e
37	2009-06-12T20:02:07Z	32.899117	-97.048261	b96f12488c211ddb5dc003048c0801e
37	2009-06-12T05:16:32Z	32.915459	-97.009775	64537152570711de8a38003048c10834
37	2009-06-12T05:13:34Z	32.915459	-97.009775	64537152570711de8a38003048c10834
37	2009-06-12T05:12:36Z	32.911975	-96.889265	de036756570611de86fc003048c10834
37	2009-06-12T05:09:21Z	32.899117	-97.048261	b96f12488c211ddb5dc003048c0801e
37	2009-06-12T05:08:50Z	51.47337	-0.44778	9f74b352bd5311dd96b3003048c10834
37	2009-06-12T05:07:55Z	41.794033	12.251048	45e6f9d4b0ed11dd82cc003048c10834
37	2009-06-11T02:36:03Z	31.999608	34.87321	f06a5998562711dea523003048c0801e
37	2009-06-10T20:49:47Z	31.766667	35.233333	9f772578a22411dda1c2ff4a95eba984
37	2009-06-09T20:54:59Z	31.766667	35.233333	9f772578a22411dda1c2ff4a95eba984
37	2009-06-09T12:08:25Z	31.766667	35.233333	9f772578a22411dda1c2ff4a95eba984
37	2009-06-09T12:07:20Z	31.755756	35.222361	afffe06e54e511deae4a003048c0801e
37	2009-06-08T19:56:52Z	31.789488	35.229421	1e7a8e64545e11de8249003048c10834
37	2009-06-07T18:00:32Z	31.961029	34.797607	3cab5664538411de99f3003048c10834
37	2009-06-07T10:24:07Z	31.5	34.75	9f883d5ea22411dd97b527701cf7b86b
37	2009-06-06T13:22:31Z	32.805369	34.989159	3a39ffaa51d811dea354003048c10834
37	2009-06-05T21:00:33Z	32.805369	34.989159	3a39ffaa51d811dea354003048c10834
37	2009-06-05T14:53:37Z	32.805369	34.989159	3a39ffaa51d811dea354003048c10834
37	2009-06-05T03:20:44Z	32.067778	34.764722	9f853960a22411dda78d67042b033203
37	2009-06-04T19:44:21Z	50.089588	14.415057	a67f16b0513711de9b04003048c0801e
37	2009-06-04T19:43:55Z	50.089588	14.415057	a67f16b0513711de9b04003048c0801e
37	2009-06-03T17:11:37Z	50.07857	14.425092	36177b76505911de80af003048c10834
37	2009-06-03T11:56:22Z	50.087097	14.42041	c08d3188502c11debfbf003048c0801e
37	2009-06-03T11:53:37Z	50.087097	14.42041	c08d3188502c11debfbf003048c0801e
37	2009-06-01T22:44:33Z	49.3	14.14999	5d981a764ef511de91a8003048c10834
37	2009-06-01T14:09:59Z	49.308141	14.138889	82aee3824ead11de8d73003048c0801e
37	2009-05-31T13:40:45Z	49.3072	14.146783	830acd604ddf11debde8003048c10834
37	2009-05-31T13:35:24Z	49.3072	14.146783	830acd604ddf11debde8003048c10834
37	2009-05-31T13:09:07Z	51.47337	-0.44778	9f74b352bd5311dd96b3003048c10834
37	2009-05-30T04:26:04Z	33.944066	-118.408294	dedd04d2deb311ddb74e003048c10834
37	2009-05-30T01:46:21Z	33.944066	-118.408294	dedd04d2deb311ddb74e003048c10834
37	2009-05-29T23:08:59Z	34.015953	-118.496485	4eedf9c84c9d11dea5c7003048c10834
37	2009-05-29T20:25:33Z	34.013702	-118.497444	76f495d84c8611de9d03003048c10834
37	2009-05-29T19:16:35Z	33.944066	-118.408294	dedd04d2deb311ddb74e003048c10834
37	2009-05-29T18:47:19Z	33.944066	-118.408294	dedd04d2deb311ddb74e003048c10834
37	2009-05-29T16:01:53Z	39.848233	-104.675031	ab11c9eabca211ddbf35003048c10834
37	2009-05-29T15:08:49Z	39.848233	-104.675031	ab11c9eabca211ddbf35003048c10834
37	2009-05-29T07:20:47Z	39.723452	-105.208967	15a7e9c24b5711de98c0003048c0801e
37	2009-05-29T02:53:50Z	39.734968	-105.158384	79bba794a2d011dd9ae9003048c0801e
37	2009-05-29T01:25:50Z	39.623183	-105.138815	1c66e3b4d21f11ddb665003048c0801e
37	2009-05-28T22:20:46Z	39.723452	-105.208967	15a7e9c24b5711de98c0003048c0801e
37	2009-05-28T22:01:22Z	39.755019	-105.220271	f75534c21fd511dea850003048c10834
37	2009-05-28T21:43:02Z	39.75509	-105.218809	22e032ea4bc811deba0a003048c10834
37	2009-05-28T21:11:35Z	39.726224	-105.199787	bea326f64bc311deb80f003048c0801e
37	2009-05-28T19:22:49Z	39.74208	-105.190324	af5d029fec4f2f9761e983723013bec05bb31bfa
37	2009-05-28T08:14:12Z	39.723452	-105.208967	15a7e9c24b5711de98c0003048c0801e
37	2009-05-28T02:38:50Z	40.00899	-105.24409	59d6eb2210e011dea70e003048c0801e
37	2009-05-28T02:31:06Z	40.00899	-105.24409	59d6eb2210e011dea70e003048c0801e
37	2009-05-27T20:13:29Z	39.736878	-105.160081	b0d775e8e38811dd98df003048c10834
37	2009-05-27T06:09:01Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-27T05:15:07Z	39.661889	-105.105386	f3581538c34611ddb45b003048c10834
37	2009-05-27T02:13:30Z	39.537978	-104.944492	4b5ad1f4aeb011ddb1e3003048c0801e
37	2009-05-27T01:46:10Z	39.727025	-105.208554	ef44a41cc5a711ddbd0b003048c0801e
37	2009-05-26T23:01:01Z	39.761753	-104.981173	8b8d34588feb11ddb77b0030487eb504
37	2009-05-26T20:49:56Z	39.722788	-105.180576	5ed4e16a4a2e11de8ded003048c10834
37	2009-05-26T19:55:36Z	39.736435	-105.161627	afd5c4adb6ab78eb47dd1054c4444c6da215b1ca
37	2009-05-26T09:02:38Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-26T01:30:26Z	39.584615	-105.086756	8152332888f229b6f7adb52e671b6eebbdd54971
37	2009-05-25T06:08:47Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-25T04:08:21Z	39.755611	-105.227809	fa9fe59820f011de8cfb003048c10834
37	2009-05-25T00:57:22Z	34.977576	-85.357736	eb50d08ea22411dd86bfab481085b686
37	2009-05-24T23:18:15Z	39.731537	-105.23744	e3c3f28410d211de95c3003048c0801e
37	2009-05-24T06:59:05Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-24T06:08:56Z	39.578584	-105.072402	fb8006b2482011de9db8003048c10834
37	2009-05-24T01:55:21Z	39.734968	-105.158384	79bba794a2d011dd9ae9003048c0801e
37	2009-05-23T23:31:51Z	39.458781	-105.079572	7ebf5d6247e911deba03003048c10834
37	2009-05-23T21:04:27Z	39.609625	-105.088854	d8a940b8e4ed11ddb420003048c10834
37	2009-05-23T18:20:03Z	39.718613	-105.13234	f410bae247bd11de9d9a003048c10834
37	2009-05-23T17:50:01Z	39.740601	-105.10343	7b873c82adcf11ddbd72003048c0801e
37	2009-05-23T16:35:36Z	39.740601	-105.10343	7b873c82adcf11ddbd72003048c0801e
37	2009-05-23T07:33:00Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-23T04:03:54Z	40.016804	-105.280376	b9bca416811e11dd861a0030487eb504
37	2009-05-23T02:04:25Z	40.017351	-105.277349	efa6e44dfa0145249be273ecd84a97f534b04920
37	2009-05-22T22:11:10Z	39.761753	-104.981173	8b8d34588feb11ddb77b0030487eb504
37	2009-05-22T19:31:00Z	39.679537	-104.827494	ad66ffda46fe11dea36c003048c10834
37	2009-05-22T17:03:46Z	39.744855	-104.840362	1d77432646ea11de9ef4003048c0801e
37	2009-05-22T06:54:23Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-22T04:05:53Z	39.74208	-105.190324	af5d029fec4f2f9761e983723013bec05bb31bfa
37	2009-05-22T02:36:02Z	39.763116	-105.139802	ac23e658f3fa11dd8f9c003048c0801e
37	2009-05-22T01:26:35Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-21T23:30:44Z	39.764236	-105.231954	ea1ea67c2ad311dea213003048c0801e
37	2009-05-21T23:05:36Z	39.75636	-105.219108	8321eec0465311deb960003048c0801e
37	2009-05-21T20:55:38Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-21T18:28:12Z	39.751947	-105.223094	32ef243f36403ebb0e5b008f0669161e60e145ce
37	2009-05-21T06:01:53Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-21T04:41:40Z	39.736435	-105.161627	afd5c4adb6ab78eb47dd1054c4444c6da215b1ca
37	2009-05-21T03:48:46Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-21T02:14:38Z	39.733715	-105.115547	c0cedb5245a411de9db8003048c10834
37	2009-05-21T00:37:18Z	39.708632	-105.135489	280c02f8459711de8c3c003048c0801e
37	2009-05-20T23:45:58Z	39.718496	-105.131988	fc6f6d12458f11de8b00003048c10834
37	2009-05-20T22:32:52Z	39.730942	-105.247485	21e921a8f2e511dda752003048c10834
37	2009-05-20T22:30:58Z	39.730942	-105.247485	21e921a8f2e511dda752003048c10834
37	2009-05-20T20:33:28Z	39.755251	-105.220811	3fa5f084a45411dd97b3003048c10834
37	2009-05-20T06:45:25Z	39.76013	-105.227481	20265f31465b0479267212712bce3bf9eef589b0
37	2009-05-20T04:38:06Z	39.564691	-104.961159	a17c700844ef11de91f2003048c0801e
38	2010-09-19T13:44:55Z	60.16271	24.70936	ab42a871bcf923b4f811f24324524a37
38	2010-09-19T13:32:35Z	60.16271	24.70936	ab42a871bcf923b4f811f24324524a37
38	2010-09-15T14:53:55Z	60.137256	24.865392	a1bd7948a2741555d525d296e4f18fbc
38	2010-09-14T08:33:11Z	60.183688	24.813027	c1d414cfcbd4d8580188380fbe1ad1ce
38	2010-09-10T17:21:34Z	60.316492	24.311874	acc855a4245f11dea662003048c10834
38	2010-09-09T14:33:41Z	60.151697	24.889991	2bcf2b8fd7ba6b50bc5463551cc32cda
38	2010-09-09T11:00:38Z	60.32786	24.312842	12a9751438d7e55bd20531cdb14db66e
38	2010-09-08T22:47:47Z	60.316492	24.311874	acc855a4245f11dea662003048c10834
38	2010-09-07T14:32:44Z	60.151697	24.889991	2bcf2b8fd7ba6b50bc5463551cc32cda
38	2010-09-05T11:29:02Z	60.340159	24.321171	5e95c673200c14bacb2b44eb417c941d
